date,year,month,day,day_of_week,is_weekend,WeatherStationName_en,rain_mm_imputed,rain_trace_flag,rain_occurrence_flag,index_right,District_no,District
2023/10/21,2023,10,21,Saturday,1,Hong Kong International Airport,0.1,0,1,17,T,Islands
2023/10/22,2023,10,22,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/10/23,2023,10,23,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/10/24,2023,10,24,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/10/25,2023,10,25,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/10/26,2023,10,26,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/10/27,2023,10,27,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/10/28,2023,10,28,Saturday,1,Hong Kong International Airport,1.7,0,1,17,T,Islands
2023/10/29,2023,10,29,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/10/30,2023,10,30,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/10/31,2023,10,31,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/1,2023,11,1,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/2,2023,11,2,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/3,2023,11,3,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/4,2023,11,4,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/5,2023,11,5,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/6,2023,11,6,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/7,2023,11,7,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/11/8,2023,11,8,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/9,2023,11,9,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/11/10,2023,11,10,Friday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/11/11,2023,11,11,Saturday,1,Hong Kong International Airport,3.3,0,1,17,T,Islands
2023/11/12,2023,11,12,Sunday,1,Hong Kong International Airport,1.5,0,1,17,T,Islands
2023/11/13,2023,11,13,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/14,2023,11,14,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/15,2023,11,15,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/11/16,2023,11,16,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/17,2023,11,17,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/18,2023,11,18,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/19,2023,11,19,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/20,2023,11,20,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/21,2023,11,21,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/22,2023,11,22,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/23,2023,11,23,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/24,2023,11,24,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/25,2023,11,25,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/26,2023,11,26,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/27,2023,11,27,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/28,2023,11,28,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/11/29,2023,11,29,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/11/30,2023,11,30,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/1,2023,12,1,Friday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2023/12/2,2023,12,2,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/3,2023,12,3,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/4,2023,12,4,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/5,2023,12,5,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/6,2023,12,6,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/7,2023,12,7,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/8,2023,12,8,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/9,2023,12,9,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/10,2023,12,10,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/11,2023,12,11,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/12,2023,12,12,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/13,2023,12,13,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/14,2023,12,14,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/15,2023,12,15,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/16,2023,12,16,Saturday,1,Hong Kong International Airport,0.2,0,1,17,T,Islands
2023/12/17,2023,12,17,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/18,2023,12,18,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/19,2023,12,19,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/20,2023,12,20,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/21,2023,12,21,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/22,2023,12,22,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/23,2023,12,23,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/24,2023,12,24,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/25,2023,12,25,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/26,2023,12,26,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/27,2023,12,27,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/28,2023,12,28,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2023/12/29,2023,12,29,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/30,2023,12,30,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2023/12/31,2023,12,31,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/1,2024,1,1,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/2,2024,1,2,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/3,2024,1,3,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/4,2024,1,4,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/5,2024,1,5,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/6,2024,1,6,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/7,2024,1,7,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/8,2024,1,8,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/9,2024,1,9,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/10,2024,1,10,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/11,2024,1,11,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/12,2024,1,12,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/13,2024,1,13,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/14,2024,1,14,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/15,2024,1,15,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/16,2024,1,16,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/17,2024,1,17,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/18,2024,1,18,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/19,2024,1,19,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/20,2024,1,20,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/21,2024,1,21,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/22,2024,1,22,Monday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2024/1/23,2024,1,23,Tuesday,0,Hong Kong International Airport,3.7,0,1,17,T,Islands
2024/1/24,2024,1,24,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/25,2024,1,25,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/26,2024,1,26,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/1/27,2024,1,27,Saturday,1,Hong Kong International Airport,0.8,0,1,17,T,Islands
2024/1/28,2024,1,28,Sunday,1,Hong Kong International Airport,0.9,0,1,17,T,Islands
2024/1/29,2024,1,29,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/30,2024,1,30,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/1/31,2024,1,31,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/1,2024,2,1,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/2,2024,2,2,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/3,2024,2,3,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/4,2024,2,4,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/5,2024,2,5,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/6,2024,2,6,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/7,2024,2,7,Wednesday,0,Hong Kong International Airport,1.3,0,1,17,T,Islands
2024/2/8,2024,2,8,Thursday,0,Hong Kong International Airport,1.3,0,1,17,T,Islands
2024/2/9,2024,2,9,Friday,0,Hong Kong International Airport,1.1,0,1,17,T,Islands
2024/2/10,2024,2,10,Saturday,1,Hong Kong International Airport,0.6,0,1,17,T,Islands
2024/2/11,2024,2,11,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/12,2024,2,12,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/13,2024,2,13,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/14,2024,2,14,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/15,2024,2,15,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/16,2024,2,16,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/17,2024,2,17,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/18,2024,2,18,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/19,2024,2,19,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/20,2024,2,20,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/21,2024,2,21,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/22,2024,2,22,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/23,2024,2,23,Friday,0,Hong Kong International Airport,0.5,0,1,17,T,Islands
2024/2/24,2024,2,24,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/2/25,2024,2,25,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/26,2024,2,26,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/27,2024,2,27,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/2/28,2024,2,28,Wednesday,0,Hong Kong International Airport,0.3,0,1,17,T,Islands
2024/2/29,2024,2,29,Thursday,0,Hong Kong International Airport,0.2,0,1,17,T,Islands
2024/3/1,2024,3,1,Friday,0,Hong Kong International Airport,0.5,0,1,17,T,Islands
2024/3/2,2024,3,2,Saturday,1,Hong Kong International Airport,0.4,0,1,17,T,Islands
2024/3/3,2024,3,3,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/4,2024,3,4,Monday,0,Hong Kong International Airport,0.2,0,1,17,T,Islands
2024/3/5,2024,3,5,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/6,2024,3,6,Wednesday,0,Hong Kong International Airport,0.3,0,1,17,T,Islands
2024/3/7,2024,3,7,Thursday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2024/3/8,2024,3,8,Friday,0,Hong Kong International Airport,0.6,0,1,17,T,Islands
2024/3/9,2024,3,9,Saturday,1,Hong Kong International Airport,1.8,0,1,17,T,Islands
2024/3/10,2024,3,10,Sunday,1,Hong Kong International Airport,5.5,0,1,17,T,Islands
2024/3/11,2024,3,11,Monday,0,Hong Kong International Airport,14,0,1,17,T,Islands
2024/3/12,2024,3,12,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/13,2024,3,13,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/14,2024,3,14,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/15,2024,3,15,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/16,2024,3,16,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/17,2024,3,17,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/18,2024,3,18,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/19,2024,3,19,Tuesday,0,Hong Kong International Airport,0.8,0,1,17,T,Islands
2024/3/20,2024,3,20,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/21,2024,3,21,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/22,2024,3,22,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/23,2024,3,23,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/24,2024,3,24,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/25,2024,3,25,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/26,2024,3,26,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/27,2024,3,27,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/28,2024,3,28,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/3/29,2024,3,29,Friday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/30,2024,3,30,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/3/31,2024,3,31,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/1,2024,4,1,Monday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/2,2024,4,2,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/3,2024,4,3,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/4,2024,4,4,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/5,2024,4,5,Friday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/6,2024,4,6,Saturday,1,Hong Kong International Airport,1.3,0,1,17,T,Islands
2024/4/7,2024,4,7,Sunday,1,Hong Kong International Airport,0.2,0,1,17,T,Islands
2024/4/8,2024,4,8,Monday,0,Hong Kong International Airport,0.9,0,1,17,T,Islands
2024/4/9,2024,4,9,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/10,2024,4,10,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/11,2024,4,11,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/12,2024,4,12,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/13,2024,4,13,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/14,2024,4,14,Sunday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/15,2024,4,15,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/16,2024,4,16,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/4/17,2024,4,17,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/18,2024,4,18,Thursday,0,Hong Kong International Airport,4.3,0,1,17,T,Islands
2024/4/19,2024,4,19,Friday,0,Hong Kong International Airport,2.7,0,1,17,T,Islands
2024/4/20,2024,4,20,Saturday,1,Hong Kong International Airport,10.7,0,1,17,T,Islands
2024/4/21,2024,4,21,Sunday,1,Hong Kong International Airport,33.2,0,1,17,T,Islands
2024/4/22,2024,4,22,Monday,0,Hong Kong International Airport,18.4,0,1,17,T,Islands
2024/4/23,2024,4,23,Tuesday,0,Hong Kong International Airport,24,0,1,17,T,Islands
2024/4/24,2024,4,24,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/25,2024,4,25,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/26,2024,4,26,Friday,0,Hong Kong International Airport,33.3,0,1,17,T,Islands
2024/4/27,2024,4,27,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/4/28,2024,4,28,Sunday,1,Hong Kong International Airport,0.4,0,1,17,T,Islands
2024/4/29,2024,4,29,Monday,0,Hong Kong International Airport,0.2,0,1,17,T,Islands
2024/4/30,2024,4,30,Tuesday,0,Hong Kong International Airport,25.5,0,1,17,T,Islands
2024/5/1,2024,5,1,Wednesday,0,Hong Kong International Airport,38.3,0,1,17,T,Islands
2024/5/2,2024,5,2,Thursday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/3,2024,5,3,Friday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/4,2024,5,4,Saturday,1,Hong Kong International Airport,84.7,0,1,17,T,Islands
2024/5/5,2024,5,5,Sunday,1,Hong Kong International Airport,0.6,0,1,17,T,Islands
2024/5/6,2024,5,6,Monday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/7,2024,5,7,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/8,2024,5,8,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/9,2024,5,9,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/10,2024,5,10,Friday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/11,2024,5,11,Saturday,1,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/12,2024,5,12,Sunday,1,Hong Kong International Airport,5.1,0,1,17,T,Islands
2024/5/13,2024,5,13,Monday,0,Hong Kong International Airport,0.8,0,1,17,T,Islands
2024/5/14,2024,5,14,Tuesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/15,2024,5,15,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/16,2024,5,16,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/17,2024,5,17,Friday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/18,2024,5,18,Saturday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/19,2024,5,19,Sunday,1,Hong Kong International Airport,0.9,0,1,17,T,Islands
2024/5/20,2024,5,20,Monday,0,Hong Kong International Airport,9.8,0,1,17,T,Islands
2024/5/21,2024,5,21,Tuesday,0,Hong Kong International Airport,95.8,0,1,17,T,Islands
2024/5/22,2024,5,22,Wednesday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2024/5/23,2024,5,23,Thursday,0,Hong Kong International Airport,0.7,0,1,17,T,Islands
2024/5/24,2024,5,24,Friday,0,Hong Kong International Airport,22.1,0,1,17,T,Islands
2024/5/25,2024,5,25,Saturday,1,Hong Kong International Airport,11,0,1,17,T,Islands
2024/5/26,2024,5,26,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/5/27,2024,5,27,Monday,0,Hong Kong International Airport,16.9,0,1,17,T,Islands
2024/5/28,2024,5,28,Tuesday,0,Hong Kong International Airport,0.3,0,1,17,T,Islands
2024/5/29,2024,5,29,Wednesday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/5/30,2024,5,30,Thursday,0,Hong Kong International Airport,2.3,0,1,17,T,Islands
2024/5/31,2024,5,31,Friday,0,Hong Kong International Airport,9.1,0,1,17,T,Islands
2024/6/1,2024,6,1,Saturday,1,Hong Kong International Airport,47.1,0,1,17,T,Islands
2024/6/2,2024,6,2,Sunday,1,Hong Kong International Airport,1.2,0,1,17,T,Islands
2024/6/3,2024,6,3,Monday,0,Hong Kong International Airport,42.8,0,1,17,T,Islands
2024/6/4,2024,6,4,Tuesday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2024/6/5,2024,6,5,Wednesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/6/6,2024,6,6,Thursday,0,Hong Kong International Airport,0.5,0,1,17,T,Islands
2024/6/7,2024,6,7,Friday,0,Hong Kong International Airport,5.4,0,1,17,T,Islands
2024/6/8,2024,6,8,Saturday,1,Hong Kong International Airport,1,0,1,17,T,Islands
2024/6/9,2024,6,9,Sunday,1,Hong Kong International Airport,34.9,0,1,17,T,Islands
2024/6/10,2024,6,10,Monday,0,Hong Kong International Airport,0.7,0,1,17,T,Islands
2024/6/11,2024,6,11,Tuesday,0,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/6/12,2024,6,12,Wednesday,0,Hong Kong International Airport,5.2,0,1,17,T,Islands
2024/6/13,2024,6,13,Thursday,0,Hong Kong International Airport,0,0,0,17,T,Islands
2024/6/14,2024,6,14,Friday,0,Hong Kong International Airport,2.8,0,1,17,T,Islands
2024/6/15,2024,6,15,Saturday,1,Hong Kong International Airport,45.3,0,1,17,T,Islands
2024/6/16,2024,6,16,Sunday,1,Hong Kong International Airport,0.025,1,1,17,T,Islands
2024/6/17,2024,6,17,Monday,0,Hong Kong International Airport,0.1,0,1,17,T,Islands
2024/6/18,2024,6,18,Tuesday,0,Hong Kong International Airport,2.2,0,1,17,T,Islands
2024/6/19,2024,6,19,Wednesday,0,Hong Kong International Airport,0.8,0,1,17,T,Islands
2024/6/20,2024,6,20,Thursday,0,Hong Kong International Airport,0.8,0,1,17,T,Islands
